time,x,y,z,abu
1.479733208E1,6.703764945E-2,8.619125932E-2,2.873042040E-2,1.129088866E-1
1.481732182E1,1.436520964E-1,1.915361360E-2,-1.149216816E-1,1.849588565E-1
1.483733432E1,2.298433632E-1,7.661445439E-2,-6.703764945E-2,2.513797777E-1
1.485735119E1,1.149216816E-1,9.576806799E-3,-7.661445439E-2,1.384502898E-1
1.487730885E1,-1.915361360E-2,3.830722719E-2,-2.106897533E-1,2.149987830E-1
1.489733244E1,4.788403213E-2,9.576806426E-2,-1.819593310E-1,2.111246097E-1
1.491733557E1,1.244984865E-1,5.746084079E-2,-2.873042040E-2,1.400966039E-1
1.493732677E1,1.819593310E-1,-9.576806799E-3,1.340752989E-1,2.262235601E-1
1.495729531E1,1.340752989E-1,9.576806426E-2,8.619125932E-2,1.859479526E-1
1.497761645E1,4.788403213E-2,1.149216816E-1,5.746084079E-2,1.371190054E-1
1.499734197E1,7.661445439E-2,1.244984865E-1,-9.576806799E-3,1.464969726E-1
1.501792760E1,1.244984865E-1,1.628057212E-1,-3.830722719E-2,2.085018457E-1
1.503733619E1,1.436520964E-1,9.576806426E-2,-1.915361360E-2,1.737075354E-1
1.505733598E1,1.628057212E-1,9.576806426E-2,9.576806799E-3,1.891267834E-1
1.507732364E1,1.915361285E-1,1.436520964E-1,1.532289088E-1,2.842553637E-1
1.509733385E1,1.244984865E-1,9.576806426E-2,7.661445439E-2,1.747603213E-1
1.511734192E1,7.661445439E-2,4.788403213E-2,-2.202665508E-1,2.380756362E-1
1.513733411E1,1.244984865E-1,4.788403213E-2,-2.585737705E-1,2.909521412E-1
1.515731276E1,1.149216816E-1,1.053448766E-1,-8.619125932E-2,1.781389040E-1
1.517732973E1,1.915361360E-2,9.576806426E-2,4.788403213E-2,1.087716120E-1
1.519732426E1,-8.619125932E-2,4.788403213E-2,-1.532289088E-1,1.822111747E-1
1.521735786E1,7.661445439E-2,6.703764945E-2,-1.915361285E-1,2.169099112E-1
1.523732666E1,1.244984865E-1,8.619125932E-2,-7.661445439E-2,1.697014465E-1
1.525772682E1,4.788403213E-2,4.788403213E-2,-7.661445439E-2,1.022523138E-1
1.527735057E1,1.340752989E-1,1.053448766E-1,5.746084079E-2,1.799318678E-1
1.529733807E1,2.873042040E-2,9.576806426E-2,1.149216816E-1,1.523284349E-1
1.531732729E1,3.830722719E-2,1.244984865E-1,-8.619125932E-2,1.561929896E-1
1.533731973E1,1.340752989E-1,1.340752989E-1,-1.053448766E-1,2.169099228E-1
1.535733249E1,1.915361360E-2,1.244984865E-1,-1.244984865E-1,1.771062032E-1
1.537732364E1,2.681505978E-1,1.532289088E-1,-4.788403213E-2,3.125327537E-1
1.539733578E1,1.436520964E-1,1.149216816E-1,2.106897533E-1,2.797017873E-1
1.541735260E1,-9.576806799E-3,9.576806426E-2,2.681505978E-1,2.848999482E-1
1.543733380E1,8.619125932E-2,1.628057212E-1,-5.746084079E-2,1.929673139E-1
1.545756687E1,1.436520964E-1,9.576806426E-2,-2.011129409E-1,2.650544509E-1
1.547734359E1,4.788403213E-2,4.788403213E-2,-6.703764945E-2,9.528802396E-2
1.549733572E1,1.915361360E-2,5.746084079E-2,-5.746084079E-2,8.348866607E-2
1.551733807E1,1.915361360E-2,1.915361360E-2,-1.819593310E-1,1.839644530E-1
1.553733609E1,1.149216816E-1,4.788403213E-2,-1.819593310E-1,2.204746507E-1
1.555732322E1,1.149216816E-1,5.746084079E-2,-5.746084079E-2,1.407497401E-1
1.557733395E1,9.576806799E-3,4.788403213E-2,-1.915361360E-2,5.245432942E-2
1.559789952E1,1.915361360E-2,4.788403213E-2,-8.619125932E-2,1.004423946E-1
1.561733854E1,7.661445439E-2,1.053448766E-1,-1.436520964E-1,1.939155550E-1
1.563733906E1,1.244984865E-1,1.244984865E-1,-1.340752989E-1,2.213050656E-1
1.565734145E1,1.723825186E-1,2.873042040E-2,-1.149216816E-1,2.091606146E-1
1.567732765E1,1.819593310E-1,1.340752989E-1,8.619125932E-2,2.418973276E-1
1.569734562E1,2.873042040E-2,8.619125932E-2,1.915361285E-1,2.119916479E-1
1.571734525E1,5.746084079E-2,1.436520964E-1,8.619125932E-2,1.771062004E-1
1.573734395E1,2.106897533E-1,1.532289088E-1,-2.873042040E-2,2.620967525E-1
1.575731885E1,1.340752989E-1,5.746084079E-2,-1.436520964E-1,2.047287444E-1
1.577734171E1,7.661445439E-2,9.576806426E-2,0.000000000E0,1.226429645E-1
1.579733520E1,-1.915361360E-2,5.746084079E-2,4.788403213E-2,7.721068366E-2
1.581733202E1,1.915361360E-2,9.576806426E-2,-1.053448766E-1,1.436521009E-1
1.583731213E1,1.149216816E-1,3.830722719E-2,-9.576806426E-2,1.544213673E-1
1.585733025E1,9.576806426E-2,5.746084079E-2,2.873042040E-2,1.153200217E-1
1.587732755E1,9.576806426E-2,2.873042040E-2,-7.661445439E-2,1.259632240E-1
1.589735411E1,-3.830722719E-2,2.873042040E-2,1.915361360E-2,5.157268294E-2
1.591733208E1,9.576806426E-2,6.703764945E-2,0.000000000E0,1.168998228E-1
1.593758473E1,1.628057212E-1,4.788403213E-2,-6.703764945E-2,1.824626806E-1
1.595731859E1,1.053448766E-1,1.915361360E-2,-4.788403213E-2,1.172914510E-1
1.597733390E1,6.703764945E-2,4.788403213E-2,-5.746084079E-2,1.004423974E-1
1.599734025E1,2.873042040E-2,4.788403213E-2,-8.619125932E-2,1.026998090E-1
1.601733604E1,8.619125932E-2,5.746084079E-2,-7.661445439E-2,1.288427570E-1
1.603734338E1,2.011129409E-1,6.703764945E-2,0.000000000E0,2.119916542E-1
1.605732947E1,1.436520964E-1,1.915361360E-2,-9.576806799E-3,1.452394607E-1
1.607732911E1,2.873042040E-2,5.746084079E-2,-9.576806799E-3,6.495306389E-2
1.609734286E1,1.340752989E-1,8.619125932E-2,-9.576806799E-3,1.596772814E-1
1.611733552E1,1.340752989E-1,6.703764945E-2,1.915361360E-2,1.511194664E-1
1.613775395E1,1.436520964E-1,7.661445439E-2,0.000000000E0,1.628057106E-1
1.615730161E1,1.340752989E-1,6.703764945E-2,-4.788403213E-2,1.573629968E-1
1.617733604E1,1.532289088E-1,8.619125932E-2,-8.619125932E-2,1.957982759E-1
1.619818052E1,4.788403213E-2,7.661445439E-2,9.576806799E-3,9.085356560E-2
1.621734578E1,8.619125932E-2,2.873042040E-2,3.830722719E-2,9.859925910E-2
1.623733067E1,1.723825186E-1,6.703764945E-2,-4.788403213E-2,1.910566924E-1
1.625731958E1,4.788403213E-2,-1.915361360E-2,-5.746084079E-2,7.721068366E-2
1.627732124E1,1.244984865E-1,2.873042040E-2,-8.619125932E-2,1.541241168E-1
1.629733604E1,1.340752989E-1,6.703764945E-2,-1.915361360E-2,1.511194664E-1
1.631732702E1,3.830722719E-2,-3.830722719E-2,-2.873042040E-2,6.132148373E-2
1.633731926E1,-1.053448766E-1,-3.830722719E-2,-3.256114423E-1,3.443657911E-1
1.635731025E1,1.532289088E-1,1.053448766E-1,-5.746083856E-1,6.039465525E-1
1.637731552E1,7.852981687E-1,-9.193734527E-1,-4.022258818E-1,1.274255241E0
1.639733755E1,7.852981687E-1,-9.193734527E-1,-4.022258818E-1,1.274255241E0
1.641733895E1,2.106897533E-1,-2.681505978E-1,8.619125932E-2,3.517440098E-1
1.643734140E1,2.873041928E-1,3.447650373E-1,1.723825186E-1,4.807518725E-1
1.645733630E1,9.864110947E-1,-2.394201756E-1,5.937620401E-1,1.175960130E0
1.647734749E1,8.619126081E-1,2.489969730E-1,8.236053586E-1,1.217874634E0
1.649732171E1,-1.149216816E-1,2.873042040E-2,4.788403213E-2,1.277705384E-1
1.651733567E1,-2.681505978E-1,8.619125932E-2,-7.661445141E-1,8.162788082E-1
1.653732244E1,-5.458779931E-1,3.543418646E-1,-3.256114423E-1,7.277113107E-1
1.655730682E1,-6.607996821E-1,4.213795066E-1,5.746083856E-1,9.717981813E-1
1.657731234E1,4.118026793E-1,2.106897533E-1,5.171475410E-1,6.938394613E-1
1.659732890E1,1.819593310E-1,1.340752989E-1,-3.639186621E-1,4.283948839E-1
1.661752322E1,-4.692635238E-1,2.489969730E-1,-2.968810201E-1,6.085606687E-1
1.663734838E1,-1.015141487E0,2.202665508E-1,-2.873041928E-1,1.077763096E0
1.665731885E1,-8.331822157E-1,2.777273953E-1,1.723825186E-1,8.950088510E-1
1.667733098E1,-3.830722719E-2,2.011129409E-1,5.650315881E-1,6.009779981E-1
1.669733671E1,2.968810201E-1,-9.576806799E-3,1.915361285E-1,3.534347802E-1
1.671775812E1,4.022258818E-1,2.873042040E-2,-2.298433632E-1,4.641541432E-1
1.673733140E1,2.394201756E-1,4.788403213E-2,-3.160346150E-1,3.993654703E-1
1.675733176E1,-1.340752989E-1,1.436520964E-1,4.788403213E-2,2.022498235E-1
1.677732458E1,-7.661445439E-2,3.830722719E-2,1.244984865E-1,1.511194608E-1
1.679732630E1,0.000000000E0,-2.873042040E-2,9.576806799E-3,3.028452219E-2
1.681735744E1,2.873041928E-1,-2.873042040E-2,-8.619125932E-2,3.013271800E-1
1.683736791E1,2.298433632E-1,7.661445439E-2,-1.340752989E-1,2.769005814E-1
1.685732645E1,-3.830722719E-2,2.106897533E-1,0.000000000E0,2.141439138E-1
1.687733072E1,5.746084079E-2,0.000000000E0,8.619125932E-2,1.035890024E-1
1.689732270E1,2.585737705E-1,-2.106897533E-1,6.703764945E-2,3.402126003E-1
1.691734036E1,4.405331016E-1,-8.619125932E-2,2.585737705E-1,5.180335332E-1
1.693732385E1,3.351882398E-1,-4.788403213E-2,5.746084079E-2,3.434323585E-1
1.695729801E1,1.436520964E-1,-7.661445439E-2,6.703764945E-2,1.760674469E-1
1.697732494E1,1.723825186E-1,-4.788403213E-2,-1.149216816E-1,2.126396157E-1
1.699736369E1,1.436520964E-1,-8.619125932E-2,-5.746084079E-2,1.771062004E-1
1.701734041E1,3.160346150E-1,-1.149216816E-1,1.628057212E-1,3.736182191E-1
1.703735114E1,3.734954596E-1,-1.436520964E-1,1.628057212E-1,4.320190805E-1
1.705733984E1,3.447650373E-1,-1.053448766E-1,1.628057212E-1,3.955580575E-1
1.707734807E1,1.340752989E-1,-5.746084079E-2,1.340752989E-1,1.981265247E-1
1.709733140E1,1.915361285E-1,-1.436520964E-1,9.576806799E-3,2.396116202E-1
1.711732130E1,2.394201756E-1,-1.340752989E-1,-9.576806426E-2,2.906367636E-1
1.713732239E1,2.873041928E-1,-1.053448766E-1,-1.340752989E-1,3.340919454E-1
1.715730322E1,2.489969730E-1,-3.830722719E-2,1.340752989E-1,2.853824136E-1
1.717733786E1,2.968810201E-1,-6.703764945E-2,1.436520964E-1,3.365535787E-1
1.719732807E1,3.256114423E-1,0.000000000E0,1.244984865E-1,3.486010392E-1
1.721732765E1,3.543418646E-1,-9.576806426E-2,5.746084079E-2,3.715258098E-1
1.723775650E1,2.777273953E-1,-4.788403213E-2,2.011129409E-1,3.462250737E-1
1.725733364E1,3.064578176E-1,9.576806799E-3,1.244984865E-1,3.309199032E-1
1.727734005E1,2.298433632E-1,9.576806799E-3,1.053448766E-1,2.530162640E-1
1.729732604E1,2.394201756E-1,-2.873042040E-2,1.340752989E-1,2.759051346E-1
1.731732130E1,2.873041928E-1,-1.053448766E-1,2.106897533E-1,3.715257923E-1
1.733797900E1,3.160346150E-1,-8.619125932E-2,6.703764945E-2,3.343663523E-1
1.735730447E1,3.160346150E-1,-3.830722719E-2,1.915361285E-1,3.715257866E-1
1.737732046E1,3.256114423E-1,-2.011129409E-1,-6.703764945E-2,3.885399244E-1
1.739732848E1,3.256114423E-1,-2.011129409E-1,-6.703764945E-2,3.885399244E-1
1.741734645E1,2.489969730E-1,-1.628057212E-1,-7.661445439E-2,3.072050944E-1
1.743732546E1,1.915361285E-1,-1.436520964E-1,3.830722719E-2,2.424653727E-1
1.745733130E1,3.064578176E-1,-7.661445439E-2,-8.619125932E-2,3.274371722E-1
1.747779604E1,2.106897533E-1,-1.915361360E-2,7.661445439E-2,2.250040170E-1
1.749736223E1,2.585737705E-1,-9.576806799E-3,2.873041928E-1,3.866468792E-1
1.751762057E1,2.011129409E-1,0.000000000E0,2.394201756E-1,3.126794452E-1
1.753733135E1,3.064578176E-1,-1.915361360E-2,3.830722719E-2,3.094360976E-1
1.755729749E1,1.819593310E-1,-3.830722719E-2,-4.788403213E-2,1.920143806E-1
1.757731713E1,2.106897533E-1,-3.830722719E-2,1.915361360E-2,2.149987830E-1
1.759733671E1,3.064578176E-1,0.000000000E0,1.628057212E-1,3.470188709E-1
1.761733864E1,3.256114423E-1,-7.661445439E-2,1.149216816E-1,3.536941884E-1
1.763771265E1,2.106897533E-1,-2.873042040E-2,1.244984865E-1,2.464051183E-1
1.765733109E1,2.011129409E-1,-9.576806799E-3,1.053448766E-1,2.272348417E-1
1.767734713E1,2.489969730E-1,0.000000000E0,2.873042040E-2,2.506490168E-1
1.769733130E1,3.447650373E-1,-2.873042040E-2,0.000000000E0,3.459600671E-1
1.771733551E1,3.256114423E-1,-6.703764945E-2,1.244984865E-1,3.549883533E-1
1.773733374E1,2.394201756E-1,-1.244984865E-1,8.619125932E-2,2.832857688E-1
1.775732150E1,2.202665508E-1,-1.053448766E-1,1.149216816E-1,2.698553118E-1
1.777734254E1,3.064578176E-1,-4.788403213E-2,8.619125932E-2,3.219288860E-1
1.779732812E1,1.436520964E-1,-3.830722719E-2,8.619125932E-2,1.718496483E-1
1.781732135E1,1.053448766E-1,-2.873042040E-2,-9.576806799E-3,1.096115656E-1
1.783733182E1,1.244984865E-1,-1.915361360E-2,4.788403213E-2,1.347576142E-1
1.785734150E1,1.819593310E-1,-4.788403213E-2,1.436520964E-1,2.367234747E-1
1.787735145E1,1.628057212E-1,-8.619125932E-2,1.436520964E-1,2.336034264E-1
1.789734057E1,1.436520964E-1,-1.340752989E-1,3.830722719E-2,2.001987868E-1
1.791733176E1,1.149216816E-1,-1.244984865E-1,1.915361360E-2,1.705101961E-1
1.793732775E1,5.746084079E-2,-9.576806426E-2,8.619125932E-2,1.410751698E-1
1.795731812E1,1.053448766E-1,-5.746084079E-2,9.576806426E-2,1.535278913E-1
1.797798781E1,1.628057212E-1,-7.661445439E-2,1.053448766E-1,2.085018477E-1
1.799735505E1,1.436520964E-1,-8.619125932E-2,1.915361285E-1,2.544620728E-1
1.801735458E1,1.244984865E-1,-1.723825186E-1,3.830722719E-2,2.160626056E-1
1.803732619E1,1.149216816E-1,-2.011129409E-1,-1.053448766E-1,2.544620815E-1
1.805734093E1,1.053448766E-1,-1.149216816E-1,7.661445439E-2,1.737075432E-1
1.807732812E1,1.532289088E-1,-8.619125932E-2,4.788403213E-2,1.822111747E-1
1.809733775E1,1.053448766E-1,-9.576806426E-2,8.619125932E-2,1.664271563E-1
1.811768906E1,1.340752989E-1,-1.053448766E-1,1.244984865E-1,2.111246124E-1
1.813733942E1,1.053448766E-1,-1.053448766E-1,9.576806426E-2,1.771062060E-1
1.815730468E1,1.149216816E-1,-1.149216816E-1,2.873042040E-2,1.650436998E-1
1.817734484E1,9.576806426E-2,-8.619125932E-2,8.619125932E-2,1.550141558E-1
1.819732869E1,9.576806426E-2,-8.619125932E-2,8.619125932E-2,1.550141558E-1
1.821762833E1,6.703764945E-2,-1.244984865E-1,1.532289088E-1,2.085018419E-1
1.823735942E1,1.149216816E-1,-8.619125932E-2,1.532289088E-1,2.100357697E-1
1.825734671E1,1.149216816E-1,-1.532289088E-1,1.149216816E-1,2.233675990E-1
1.827734145E1,8.619125932E-2,-1.149216816E-1,1.532289088E-1,2.100357697E-1
1.829732291E1,5.746084079E-2,-1.532289088E-1,3.830722719E-2,1.680722772E-1
1.831734630E1,4.788403213E-2,-1.053448766E-1,6.703764945E-2,1.337328307E-1
1.833732348E1,1.149216816E-1,-1.723825186E-1,9.576806426E-2,2.282416434E-1
1.835730223E1,6.703764945E-2,-1.532289088E-1,6.703764945E-2,1.801865460E-1
1.837734322E1,9.576806426E-2,-1.532289088E-1,7.661445439E-2,1.962661337E-1
1.839732505E1,2.873042040E-2,-1.532289088E-1,1.915361360E-2,1.570713101E-1
1.841733051E1,5.746084079E-2,-1.723825186E-1,-9.576806799E-3,1.819593256E-1
1.843731932E1,5.746084079E-2,-1.436520964E-1,8.619125932E-2,1.771062004E-1
1.845733661E1,5.746084079E-2,-1.149216816E-1,1.532289088E-1,1.999695967E-1
1.847731577E1,4.788403213E-2,-1.244984865E-1,1.340752989E-1,1.891267814E-1
1.849732171E1,6.703764945E-2,-4.788403213E-2,7.661445439E-2,1.125020071E-1
1.851732051E1,7.661445439E-2,-6.703764945E-2,9.576806426E-2,1.397688921E-1
1.853732202E1,4.788403213E-2,-4.788403213E-2,8.619125932E-2,1.096115608E-1
1.855730213E1,1.915361360E-2,-4.788403213E-2,1.532289088E-1,1.616751061E-1
1.857731838E1,9.576806426E-2,-8.619125932E-2,9.576806426E-2,1.605365299E-1
1.859732041E1,8.619125932E-2,-1.053448766E-1,1.053448766E-1,1.721162957E-1
1.861773843E1,8.619125932E-2,-1.436520964E-1,6.703764945E-2,1.804408613E-1
1.863731947E1,5.746084079E-2,-1.436520964E-1,6.703764945E-2,1.686170794E-1
1.865733973E1,5.746084079E-2,-9.576806426E-2,7.661445439E-2,1.354364980E-1
1.867732640E1,6.703764945E-2,-1.436520964E-1,3.830722719E-2,1.630871390E-1
1.869732400E1,1.723825186E-1,-8.619125932E-2,5.746084079E-2,2.011129388E-1
1.871732478E1,1.340752989E-1,-3.830722719E-2,5.746084079E-2,1.508157076E-1
1.873732541E1,7.661445439E-2,-1.628057212E-1,7.661445439E-2,1.955639335E-1
1.875732770E1,1.244984865E-1,-1.244984865E-1,2.873042040E-2,1.783961416E-1
1.877732999E1,5.746084079E-2,-1.244984865E-1,1.244984865E-1,1.852066265E-1
1.879731791E1,6.703764945E-2,-1.244984865E-1,4.788403213E-2,1.492876422E-1
1.881732150E1,1.628057212E-1,-2.873042040E-2,6.703764945E-2,1.783961500E-1
1.883731718E1,1.436520964E-1,-9.576806426E-2,1.149216816E-1,2.073992281E-1
1.885733843E1,3.830722719E-2,-1.053448766E-1,1.053448766E-1,1.538262973E-1
1.887732676E1,1.244984865E-1,-9.576806426E-2,1.723825186E-1,2.332104801E-1
1.889732077E1,2.106897533E-1,-2.873042040E-2,8.619125932E-2,2.294439853E-1
1.891731822E1,2.011129409E-1,-3.830722719E-2,8.619125932E-2,2.221323746E-1
1.893730869E1,1.244984865E-1,-1.915361360E-2,8.619125932E-2,1.526291821E-1
1.895729775E1,1.340752989E-1,-5.746084079E-2,-1.915361360E-2,1.471217010E-1
1.897733260E1,1.053448766E-1,-1.053448766E-1,0.000000000E0,1.489801533E-1
1.899732208E1,1.053448766E-1,-1.053448766E-1,0.000000000E0,1.489801533E-1
1.901732025E1,1.053448766E-1,-1.053448766E-1,1.053448766E-1,1.824626787E-1
1.903732062E1,7.661445439E-2,-1.244984865E-1,9.576806426E-2,1.747603213E-1
1.905733338E1,8.619125932E-2,-7.661445439E-2,2.873042040E-2,1.188450456E-1
1.907733864E1,8.619125932E-2,-7.661445439E-2,-1.915361360E-2,1.168998234E-1
1.909731557E1,1.915361360E-2,-9.576806799E-3,-1.915361360E-2,2.873042040E-2
1.911732135E1,5.746084079E-2,-4.788403213E-2,8.619125932E-2,1.141208217E-1
1.913732603E1,1.149216816E-1,-1.053448766E-1,1.436520964E-1,2.119916525E-1
1.915731921E1,1.436520964E-1,-5.746084079E-2,-4.788403213E-2,1.619584933E-1
1.917733176E1,9.576806799E-3,-5.746084079E-2,-3.830722719E-2,6.972020588E-2
1.919731744E1,7.661445439E-2,-6.703764945E-2,-1.915361360E-2,1.035890051E-1
1.921732942E1,9.576806426E-2,-3.830722719E-2,6.703764945E-2,1.230163088E-1
1.923732171E1,5.746084079E-2,-4.788403213E-2,7.661445439E-2,1.070719542E-1
1.925736911E1,7.661445439E-2,-5.746084079E-2,1.436520964E-1,1.726483352E-1
1.927732645E1,0.000000000E0,-7.661445439E-2,1.244984865E-1,1.461836098E-1
1.929733718E1,3.830722719E-2,-1.532289088E-1,9.576806426E-2,1.847107584E-1
1.931735161E1,2.873042040E-2,-4.788403213E-2,1.340752989E-1,1.452394690E-1
1.933734036E1,1.149216816E-1,-1.436520964E-1,9.576806426E-2,2.073992281E-1
1.935732317E1,2.394201756E-1,-2.202665508E-1,-1.915361360E-2,3.258929805E-1
1.937736010E1,2.681505978E-1,-2.011129409E-1,-2.873042040E-2,3.364172932E-1
1.939731994E1,1.723825186E-1,-1.915361285E-1,9.576806799E-3,2.578634067E-1
1.941732296E1,2.011129409E-1,-1.149216816E-1,8.619125932E-2,2.471484191E-1
1.943732801E1,1.915361285E-1,-1.628057212E-1,1.053448766E-1,2.725606986E-1
1.945734973E1,4.213795066E-1,-1.723825186E-1,5.746083856E-1,7.331106452E-1
1.947732869E1,2.585737705E-1,-1.149216816E-1,1.915361285E-1,3.416920781E-1
1.949733182E1,-7.661445439E-2,-5.746084079E-2,-9.959878922E-1,1.000581533E0
1.951731885E1,1.915361285E-1,3.830722719E-2,-2.777273953E-1,3.395379777E-1
1.953735249E1,6.703764945E-2,-7.661445439E-2,3.543418646E-1,3.686759798E-1
1.955731754E1,5.746084079E-2,-9.576806426E-2,7.852981687E-1,7.932001538E-1
1.957731171E1,1.532289088E-1,-6.703764945E-2,1.005564690E0,1.019378973E0
1.959731781E1,2.968810201E-1,-1.915361360E-2,3.160346150E-1,4.340311958E-1
1.961731952E1,4.309563041E-1,-6.703764945E-2,-4.596867263E-1,6.336633719E-1
