time,pressure
1666845876330,1001.9306
1666845876348,1001.92365
1666845876368,1001.91534
1666845876391,1001.94745
1666845876409,1001.9355
1666845876429,1001.8981
1666845876448,1001.9167
1666845876469,1001.9054
1666845876488,1001.908
1666845876508,1001.9067
1666845876530,1001.9321
1666845876551,1001.9306
1666845876570,1001.9018
1666845876592,1001.8924
1666845876608,1001.9012
1666845876629,1001.93097
1666845876649,1001.89813
1666845876668,1001.9267
1666845876689,1001.9176
1666845876708,1001.9271
1666845876728,1001.9459
1666845876748,1001.9037
1666845876770,1001.9103
1666845876791,1001.9609
1666845876808,1001.95306
1666845876828,1001.9285
1666845876848,1001.8919
1666845876868,1001.92365
1666845876892,1001.90845
1666845876909,1001.9034
1666845876928,1001.9031
1666845876948,1001.8856
1666845876971,1001.9186
1666845876988,1001.88684
1666845877009,1001.8548
1666845877029,1001.9161
1666845877048,1001.9207
1666845877070,1001.88513
1666845877088,1001.894
1666845877110,1001.9123
1666845877128,1001.88544
1666845877149,1001.9221
1666845877172,1001.9164
1666845877188,1001.9174
1666845877208,1001.9459
1666845877229,1001.9115
1666845877248,1001.94073
1666845877272,1001.9648
1666845877288,1001.9089
1666845877308,1001.93134
1666845877328,1001.9115
1666845877352,1001.9466
1666845877373,1001.9717
1666845877390,1001.95166
1666845877409,1001.95215
1666845877428,1001.94495
1666845877448,1001.9278
1666845877471,1001.9156
1666845877488,1001.9565
1666845877509,1001.9176
1666845877530,1001.90826
1666845877550,1001.88684
1666845877568,1001.88995
1666845877590,1001.8795
1666845877609,1001.9163
1666845877628,1001.87823
1666845877649,1001.9165
1666845877668,1001.93823
1666845877689,1001.94525
1666845877708,1001.95264
1666845877728,1001.93994
1666845877750,1001.914
1666845877768,1001.9131
1666845877788,1001.9181
1666845877809,1001.9184
1666845877828,1001.9053
1666845877852,1001.9104
1666845877869,1001.9168
1666845877889,1001.90137
1666845877908,1001.9393
1666845877931,1001.93915
1666845877951,1001.9673
1666845877968,1001.94025
1666845877990,1001.97034
1666845878008,1001.9381
1666845878028,1001.9192
1666845878048,1001.8924
1666845878069,1001.92053
1666845878089,1001.8734
1666845878109,1001.9093
1666845878129,1001.8734
1666845878148,1001.8693
1666845878171,1001.90106
1666845878189,1001.87836
1666845878208,1001.89655
1666845878230,1001.88196
1666845878252,1001.9057
1666845878270,1001.8962
1666845878288,1001.90576
1666845878309,1001.9006
1666845878331,1001.9109
1666845878348,1001.8937
1666845878370,1001.8973
1666845878388,1001.8846
1666845878408,1001.8681
1666845878433,1001.86884
1666845878448,1001.88586
1666845878469,1001.88135
1666845878488,1001.9212
1666845878510,1001.9168
1666845878531,1001.9161
1666845878548,1001.93494
1666845878569,1001.9176
1666845878588,1001.88916
1666845878610,1001.9006
1666845878628,1001.9098
1666845878648,1001.90826
1666845878668,1001.9171
1666845878688,1001.88434
1666845878711,1001.89655
1666845878728,1001.88275
1666845878750,1001.87494
1666845878769,1001.91583
1666845878790,1001.89264
1666845878809,1001.8687
1666845878829,1001.9066
1666845878850,1001.8475
1666845878870,1001.8682
1666845878888,1001.83264
1666845878909,1001.8557
1666845878928,1001.9203
1666845878950,1001.91113
1666845878968,1001.89325
1666845878988,1001.89526
1666845879011,1001.8531
1666845879028,1001.87885
1666845879048,1001.8442
1666845879068,1001.8846
1666845879089,1001.8705
1666845879111,1001.87366
1666845879128,1001.8484
1666845879148,1001.8596
1666845879168,1001.87415
1666845879190,1001.8362
1666845879217,1001.83405
1666845879228,1001.8604
1666845879248,1001.89264
1666845879269,1001.88824
1666845879289,1001.87384
1666845879308,1001.8559
1666845879330,1001.86755
1666845879348,1001.8437
1666845879370,1001.8645
1666845879390,1001.8595
1666845879408,1001.88196
1666845879429,1001.8575
1666845879448,1001.8409
1666845879469,1001.84436
1666845879489,1001.8696
1666845879508,1001.8709
1666845879529,1001.8754
1666845879548,1001.8362
1666845879568,1001.8623
1666845879589,1001.8414
1666845879608,1001.8645
1666845879628,1001.82495
1666845879648,1001.82605
1666845879669,1001.8453
1666845879690,1001.8624
1666845879709,1001.84045
1666845879728,1001.83746
1666845879748,1001.8525
1666845879770,1001.8648
1666845879791,1001.844
1666845879809,1001.81805
1666845879828,1001.83075
1666845879848,1001.8464
1666845879869,1001.8454
1666845879888,1001.8549
1666845879909,1001.84326
1666845879928,1001.86273
1666845879948,1001.8549
1666845879969,1001.87744
1666845879989,1001.8626
1666845880009,1001.82623
1666845880027,1001.82916
1666845880048,1001.844
1666845880069,1001.8223
1666845880090,1001.8479
1666845880109,1001.8617
1666845880128,1001.84436
1666845880148,1001.8023
1666845880170,1001.7812
1666845880189,1001.8525
1666845880210,1001.8062
1666845880228,1001.8571
1666845880251,1001.832
1666845880269,1001.8032
1666845880289,1001.837
1666845880309,1001.81165
1666845880329,1001.8337
1666845880349,1001.81165
1666845880371,1001.83105
1666845880388,1001.8409
1666845880408,1001.83075
1666845880428,1001.8506
1666845880450,1001.8315
1666845880468,1001.8299
1666845880489,1001.8473
1666845880508,1001.8423
1666845880528,1001.8617
1666845880552,1001.8692
1666845880575,1001.8455
1666845880589,1001.83264
1666845880608,1001.8023
1666845880630,1001.82666
1666845880651,1001.8062
1666845880669,1001.81604
1666845880689,1001.82355
1666845880708,1001.81165
1666845880730,1001.81714
1666845880748,1001.801
1666845880769,1001.8504
1666845880790,1001.83405
1666845880808,1001.83215
1666845880828,1001.82794
1666845880848,1001.7939
1666845880868,1001.7837
1666845880887,1001.77856
1666845880908,1001.7726
1666845880929,1001.797
1666845880951,1001.80646
1666845880968,1001.8026
1666845880988,1001.817
1666845881008,1001.812
1666845881029,1001.7669
1666845881050,1001.8198
1666845881069,1001.79
1666845881088,1001.76215
1666845881108,1001.787
1666845881128,1001.8323
1666845881152,1001.7921
1666845881168,1001.76025
1666845881189,1001.7887
1666845881209,1001.797
1666845881229,1001.8134
1666845881249,1001.81854
1666845881269,1001.81323
1666845881289,1001.8091
1666845881309,1001.8007
1666845881332,1001.80383
1666845881348,1001.7928
1666845881370,1001.7867
1666845881388,1001.792
1666845881410,1001.7914
1666845881429,1001.77466
1666845881449,1001.7834
1666845881468,1001.7946
1666845881488,1001.81244
1666845881510,1001.79865
1666845881533,1001.7839
1666845881549,1001.8067
1666845881568,1001.817
1666845881589,1001.8087
1666845881610,1001.782
1666845881630,1001.7611
1666845881649,1001.76196
1666845881669,1001.79083
1666845881688,1001.7834
1666845881711,1001.8129
1666845881731,1001.76654
1666845881749,1001.7936
1666845881769,1001.8152
1666845881790,1001.782
1666845881808,1001.8032
1666845881828,1001.76154
1666845881849,1001.78326
1666845881868,1001.783
1666845881889,1001.797
1666845881911,1001.75793
1666845881928,1001.76886
1666845881949,1001.75995
1666845881969,1001.7934
1666845881989,1001.7784
1666845882010,1001.7573
1666845882029,1001.7584
1666845882048,1001.7565
1666845882067,1001.7428
1666845882088,1001.7468
1666845882109,1001.7406
1666845882128,1001.7379
1666845882148,1001.76215
1666845882169,1001.75214
1666845882188,1001.7837
1666845882208,1001.7159
1666845882228,1001.7767
1666845882248,1001.77075
1666845882269,1001.76135
1666845882289,1001.75684
1666845882308,1001.7837
1666845882328,1001.7669
1666845882348,1001.75555
1666845882371,1001.7187
1666845882391,1001.75604
1666845882408,1001.76605
1666845882429,1001.7559
1666845882448,1001.7325
1666845882468,1001.75745
1666845882489,1001.70935
1666845882508,1001.75885
1666845882529,1001.7426
1666845882549,1001.76855
1666845882568,1001.7854
1666845882588,1001.76215
1666845882608,1001.7396
1666845882630,1001.74274
1666845882649,1001.7143
1666845882669,1001.7309
1666845882691,1001.7537
1666845882708,1001.735
1666845882728,1001.7272
1666845882748,1001.7287
1666845882770,1001.7431
1666845882788,1001.7854
1666845882808,1001.76086
1666845882828,1001.7432
1666845882848,1001.7373
1666845882870,1001.7382
1666845882893,1001.7173
1666845882908,1001.71686
1666845882928,1001.7268
1666845882948,1001.72107
1666845882969,1001.75323
1666845882992,1001.71155
1666845883009,1001.72076
1666845883028,1001.7231
1666845883049,1001.7137
1666845883071,1001.6826
1666845883088,1001.7321
1666845883109,1001.69415
1666845883128,1001.6865
1666845883148,1001.71387
1666845883169,1001.74524
1666845883188,1001.70355
1666845883210,1001.70404
1666845883229,1001.7109
1666845883248,1001.71326
1666845883272,1001.7309
1666845883288,1001.74384
1666845883309,1001.7328
1666845883328,1001.7289
1666845883349,1001.7364
1666845883368,1001.6782
1666845883388,1001.6971
1666845883408,1001.7137
1666845883428,1001.7295
1666845883449,1001.74744
1666845883473,1001.7342
1666845883488,1001.7462
1666845883508,1001.7596
1666845883528,1001.7215
1666845883548,1001.7151
1666845883569,1001.70435
1666845883588,1001.70306
1666845883609,1001.6648
1666845883629,1001.671
1666845883651,1001.70465
1666845883668,1001.672
1666845883689,1001.6611
1666845883708,1001.6603
1666845883730,1001.70154
1666845883748,1001.70935
1666845883768,1001.6776
1666845883789,1001.71136
1666845883808,1001.7044
1666845883828,1001.69855
1666845883851,1001.725
1666845883869,1001.70667
1666845883889,1001.6832
1666845883908,1001.6821
1666845883930,1001.7087
1666845883948,1001.69635
1666845883969,1001.71564
1666845883990,1001.7063
1666845884008,1001.7268
1666845884029,1001.7418
1666845884050,1001.70435
1666845884068,1001.7142
1666845884088,1001.6879
1666845884109,1001.74884
1666845884128,1001.654
1666845884150,1001.7062
1666845884168,1001.6631
1666845884188,1001.6565
1666845884208,1001.6695
1666845884230,1001.6512
1666845884248,1001.6686
1666845884269,1001.65735
1666845884288,1001.6614
1666845884309,1001.6279
1666845884328,1001.64276
1666845884354,1001.64966
1666845884369,1001.64264
1666845884388,1001.6834
1666845884409,1001.6937
1666845884432,1001.6743
1666845884449,1001.6879
1666845884470,1001.6823
1666845884488,1001.69275
1666845884508,1001.71686
1666845884529,1001.68823
1666845884548,1001.7306
1666845884570,1001.732
1666845884588,1001.69806
1666845884608,1001.6857
1666845884632,1001.7176
1666845884648,1001.69525
1666845884668,1001.6832
1666845884690,1001.70215
1666845884708,1001.70325
1666845884732,1001.6642
1666845884748,1001.6629
1666845884768,1001.6701
1666845884788,1001.6804
1666845884811,1001.7044
1666845884832,1001.65326
1666845884848,1001.6622
1666845884869,1001.6857
1666845884889,1001.6656
1666845884908,1001.6951
1666845884929,1001.64105
1666845884948,1001.6893
1666845884969,1001.68744
1666845884988,1001.69556
1666845885009,1001.6626
1666845885028,1001.70105
1666845885049,1001.6915
1666845885070,1001.6481
1666845885088,1001.6817
1666845885109,1001.6618
1666845885129,1001.6845
1666845885149,1001.69135
1666845885168,1001.6893
1666845885189,1001.70056
1666845885209,1001.732
1666845885228,1001.7065
1666845885247,1001.6868
1666845885268,1001.69183
1666845885288,1001.6573
1666845885310,1001.6859
1666845885329,1001.6602
1666845885348,1001.6509
1666845885368,1001.6837
1666845885391,1001.6781
1666845885412,1001.644
1666845885428,1001.70374
1666845885450,1001.664
1666845885469,1001.6843
1666845885488,1001.6895
1666845885508,1001.69495
1666845885528,1001.6898
1666845885548,1001.6667
1666845885569,1001.737
1666845885592,1001.70886
1666845885608,1001.6764
1666845885631,1001.70245
1666845885649,1001.6865
1666845885668,1001.7087
1666845885690,1001.6884
1666845885708,1001.7153
1666845885729,1001.70685
1666845885748,1001.6589
1666845885769,1001.676
1666845885790,1001.6709
1666845885809,1001.6842
1666845885829,1001.6881
1666845885848,1001.6726
1666845885868,1001.6767
1666845885889,1001.6818
1666845885909,1001.6725
1666845885929,1001.69904
1666845885947,1001.64075
1666845885968,1001.68134
1666845885990,1001.6701
1666845886008,1001.6674
1666845886029,1001.6836
1666845886048,1001.6764
1666845886069,1001.63715
1666845886092,1001.6502
1666845886109,1001.6762
1666845886128,1001.66583
1666845886149,1001.6614
1666845886172,1001.6587
1666845886188,1001.6684
1666845886210,1001.6951
1666845886229,1001.6772
1666845886248,1001.6834
1666845886271,1001.7178
1666845886289,1001.6921
1666845886310,1001.7044
1666845886328,1001.64056
1666845886350,1001.652
1666845886372,1001.63873
1666845886388,1001.63654
1666845886410,1001.6111
1666845886428,1001.64685
1666845886448,1001.6118
1666845886472,1001.6082
1666845886488,1001.64685
1666845886508,1001.63654
1666845886528,1001.64514
1666845886551,1001.6676
1666845886568,1001.64215
1666845886588,1001.70276
1666845886609,1001.6674
1666845886628,1001.64105
1666845886650,1001.63043
1666845886673,1001.64526
1666845886689,1001.64966
1666845886708,1001.63525
1666845886729,1001.6639
1666845886752,1001.6748
1666845886768,1001.65686
1666845886791,1001.6709
1666845886809,1001.6606
1666845886828,1001.624
1666845886850,1001.67316
1666845886869,1001.6717
1666845886890,1001.6232
1666845886909,1001.6393
1666845886929,1001.6559
1666845886950,1001.65137
1666845886968,1001.6686
1666845886989,1001.6895
1666845887008,1001.6556
1666845887029,1001.63513
1666845887049,1001.6564
1666845887068,1001.64606
1666845887088,1001.64325
1666845887108,1001.6184
1666845887128,1001.62463
1666845887149,1001.6198
1666845887168,1001.6545
1666845887188,1001.63873
1666845887208,1001.64636
1666845887228,1001.63776
1666845887252,1001.64996
1666845887269,1001.677
1666845887288,1001.6512
1666845887309,1001.64136
1666845887330,1001.5987
1666845887349,1001.6028
1666845887370,1001.60004
1666845887388,1001.58075
1666845887409,1001.63605
1666845887432,1001.6139
1666845887448,1001.63165
1666845887469,1001.64496
1666845887488,1001.64154
1666845887511,1001.63055
1666845887530,1001.62714
1666845887548,1001.61993
1666845887569,1001.6268
1666845887588,1001.6609
1666845887608,1001.5971
1666845887631,1001.622
1666845887648,1001.6251
1666845887668,1001.6218
1666845887688,1001.6032
1666845887711,1001.6231
1666845887729,1001.64465
1666845887750,1001.6531
1666845887769,1001.63885
1666845887789,1001.63586
1666845887809,1001.63306
1666845887828,1001.6126
1666845887849,1001.61633
1666845887868,1001.62854
1666845887889,1001.6176
1666845887909,1001.57635
1666845887929,1001.57935
1666845887949,1001.5773
1666845887968,1001.6012
1666845887988,1001.5738
1666845888009,1001.6044
1666845888028,1001.57886
1666845888049,1001.5909
1666845888068,1001.622
1666845888089,1001.63385
1666845888109,1001.6254
1666845888130,1001.5964
1666845888149,1001.65247
1666845888168,1001.62103
1666845888189,1001.58887
1666845888212,1001.6104
1666845888228,1001.61884
1666845888249,1001.6251
1666845888268,1001.6057
1666845888291,1001.617
1666845888308,1001.6254
1666845888329,1001.6098
1666845888348,1001.63574
1666845888369,1001.5851
1666845888390,1001.6295
1666845888412,1001.592
1666845888429,1001.56036
1666845888448,1001.5345
1666845888469,1001.57025
1666845888491,1001.56354
1666845888508,1001.5537
1666845888529,1001.57196
1666845888548,1001.59076
1666845888569,1001.58417
1666845888590,1001.6042
1666845888613,1001.5593
1666845888629,1001.60803
1666845888648,1001.58167
1666845888671,1001.597
1666845888691,1001.609
1666845888710,1001.55
1666845888730,1001.6004
1666845888749,1001.57184
1666845888770,1001.595
1666845888793,1001.6045
1666845888815,1001.5916
1666845888829,1001.5986
1666845888853,1001.6247
1666845888868,1001.6132
1666845888888,1001.6093
1666845888908,1001.564
1666845888927,1001.6028
1666845888948,1001.59186
1666845888968,1001.5929
1666845888989,1001.597
1666845889008,1001.57666
1666845889028,1001.5467
1666845889048,1001.57355
1666845889068,1001.5954
1666845889089,1001.5907
1666845889108,1001.5798
1666845889128,1001.597
1666845889148,1001.57965
1666845889168,1001.57745
1666845889189,1001.5476
1666845889209,1001.539
1666845889229,1001.55884
1666845889249,1001.5453
1666845889268,1001.5618
1666845889288,1001.56744
1666845889309,1001.5986
1666845889328,1001.5806
1666845889349,1001.57904
1666845889371,1001.5945
1666845889388,1001.5398
1666845889409,1001.5479
1666845889428,1001.53577
1666845889449,1001.5432
1666845889469,1001.52386
1666845889489,1001.5276
1666845889508,1001.5412
1666845889528,1001.50934
1666845889550,1001.5376
1666845889573,1001.52325
1666845889588,1001.5548
1666845889608,1001.56995
1666845889628,1001.57465
1666845889647,1001.58386
1666845889669,1001.57544
1666845889688,1001.51385
1666845889709,1001.5484
1666845889728,1001.52106
1666845889753,1001.5504
1666845889774,1001.56134
1666845889789,1001.5834
1666845889809,1001.5637
1666845889831,1001.5398
1666845889848,1001.56464
1666845889868,1001.589
1666845889890,1001.55804
1666845889908,1001.5531
1666845889928,1001.5353
1666845889950,1001.5504
1666845889968,1001.52185
1666845889988,1001.5687
1666845890008,1001.5265
1666845890027,1001.539
1666845890049,1001.56964
1666845890068,1001.53186
1666845890089,1001.5701
1666845890108,1001.5524
1666845890129,1001.5499
1666845890153,1001.57666
1666845890169,1001.5592
1666845890189,1001.5322
1666845890208,1001.5314
1666845890228,1001.5537
1666845890249,1001.54816
1666845890269,1001.5256
1666845890288,1001.5223
1666845890309,1001.52637
1666845890329,1001.5615
1666845890348,1001.56464
1666845890370,1001.52637
1666845890388,1001.50714
1666845890408,1001.5375
1666845890429,1001.4921
1666845890451,1001.49884
1666845890469,1001.51385
1666845890487,1001.50323
1666845890508,1001.51776
1666845890529,1001.4901
1666845890548,1001.5337
1666845890568,1001.49634
1666845890588,1001.49744
1666845890607,1001.4731
1666845890628,1001.499
1666845890647,1001.4976
1666845890670,1001.53253
1666845890689,1001.51385
1666845890709,1001.4865
1666845890734,1001.4926
1666845890748,1001.4631
1666845890768,1001.51685
1666845890788,1001.5387
1666845890810,1001.5372
1666845890830,1001.5278
1666845890849,1001.5212
1666845890868,1001.55023
1666845890889,1001.5598
1666845890911,1001.54034
1666845890933,1001.54944
1666845890950,1001.5567
1666845890968,1001.47107
1666845890988,1001.4945
1666845891009,1001.486
1666845891028,1001.49866
1666845891049,1001.4689
1666845891068,1001.4957
1666845891088,1001.4893
1666845891109,1001.504
1666845891128,1001.5045
1666845891149,1001.49384
1666845891168,1001.50305
1666845891188,1001.4843
1666845891209,1001.50574
1666845891228,1001.46936
1666845891249,1001.51086
1666845891268,1001.4967
1666845891288,1001.5329
1666845891311,1001.4826
1666845891328,1001.4834
1666845891348,1001.50824
1666845891369,1001.49347
1666845891390,1001.4627
1666845891411,1001.4904
1666845891429,1001.4821
1666845891448,1001.4945
1666845891469,1001.474
1666845891492,1001.4596
1666845891508,1001.46857
1666845891529,1001.4323
1666845891548,1001.4203
1666845891568,1001.4471
1666845891588,1001.46387
1666845891608,1001.46936
1666845891630,1001.4667
1666845891649,1001.47876
1666845891668,1001.4762
1666845891688,1001.50696
1666845891708,1001.4882
1666845891728,1001.4548
1666845891748,1001.48303
1666845891769,1001.49866
1666845891790,1001.5065
1666845891808,1001.5026
1666845891828,1001.52606
1666845891848,1001.51086
1666845891869,1001.5026
1666845891891,1001.4918
1666845891909,1001.46356
1666845891928,1001.5198
1666845891948,1001.4667
1666845891969,1001.44214
1666845891988,1001.50696
1666845892009,1001.44226
1666845892028,1001.43146
1666845892050,1001.4451
1666845892071,1001.4301
1666845892088,1001.4859
1666845892109,1001.4687
1666845892128,1001.46295
1666845892149,1001.46185
1666845892168,1001.4765
1666845892188,1001.5076
1666845892210,1001.4967
1666845892228,1001.4828
1666845892250,1001.4318
1666845892272,1001.4778
1666845892288,1001.4573
1666845892310,1001.4274
1666845892328,1001.45996
1666845892349,1001.4667
1666845892368,1001.4792
1666845892389,1001.4757
1666845892408,1001.4854
1666845892428,1001.474
1666845892450,1001.44354
1666845892473,1001.44104
1666845892488,1001.45764
1666845892508,1001.4127
1666845892528,1001.4437
1666845892548,1001.432
1666845892568,1001.4106
1666845892589,1001.41583
1666845892609,1001.4142
1666845892631,1001.4123
1666845892649,1001.4153
1666845892669,1001.4225
1666845892689,1001.402
1666845892708,1001.432
1666845892729,1001.46045
1666845892748,1001.4809
1666845892769,1001.4426
1666845892789,1001.4101
1666845892809,1001.44916
1666845892829,1001.4201
1666845892853,1001.44324
1666845892869,1001.4346
1666845892890,1001.4471
1666845892909,1001.44543
1666845892929,1001.4412
1666845892951,1001.4667
1666845892968,1001.46136
1666845892990,1001.45276
1666845893009,1001.4842
1666845893030,1001.49963
1666845893051,1001.4893
1666845893068,1001.46216
1666845893088,1001.44464
1666845893110,1001.4312
1666845893129,1001.4171
1666845893149,1001.4323
1666845893170,1001.45294
1666845893188,1001.4681
1666845893210,1001.45245
1666845893232,1001.44104
1666845893252,1001.4717
1666845893269,1001.44214
1666845893288,1001.4601
1666845893309,1001.4817
1666845893328,1001.4326
1666845893352,1001.46484
1666845893369,1001.4695
1666845893389,1001.44653
1666845893409,1001.4203
1666845893431,1001.40356
1666845893448,1001.44434
1666845893470,1001.41534
1666845893490,1001.45197
1666845893509,1001.4598
1666845893528,1001.46857
1666845893549,1001.427
1666845893568,1001.421
1666845893589,1001.4665
1666845893609,1001.4814
1666845893630,1001.4703
1666845893648,1001.44165
1666845893669,1001.40106
1666845893689,1001.4147
1666845893708,1001.39185
1666845893730,1001.4017
1666845893748,1001.43463
1666845893768,1001.37494
